customer_id,cluster
29203,5.0
22099,7.0
544,5.0
8573,7.0
36579,0.0
12026,5.0
34010,2.0
1979,1.0
29089,2.0
33010,5.0
16443,4.0
5358,1.0
24118,1.0
31029,3.0
9252,5.0
13632,0.0
47858,0.0
11349,3.0
1250,2.0
20232,4.0
20209,2.0
27054,5.0
26319,0.0
43852,3.0
40788,3.0
46664,6.0
1420,7.0
39548,3.0
10252,6.0
26057,5.0
42113,7.0
11513,0.0
26108,0.0
42783,2.0
44405,4.0
49514,5.0
28848,0.0
33308,0.0
15983,1.0
25778,5.0
31996,0.0
37959,2.0
2975,3.0
25230,7.0
28539,6.0
35517,7.0
18275,1.0
46785,7.0
49362,1.0
49746,5.0
16412,2.0
9928,2.0
39045,0.0
40044,4.0
35759,0.0
15013,7.0
2473,2.0
18404,0.0
1098,5.0
9477,1.0
38342,6.0
46357,7.0
9670,2.0
22836,3.0
49907,0.0
46502,1.0
47670,3.0
39463,5.0
26823,5.0
35961,2.0
41491,0.0
32176,4.0
33817,7.0
31469,0.0
11725,5.0
46243,5.0
35881,5.0
29476,7.0
13168,5.0
11829,5.0
405,5.0
48827,0.0
32419,7.0
624,5.0
24678,5.0
28845,2.0
46525,0.0
39844,2.0
1891,3.0
47458,2.0
10831,0.0
20034,0.0
9862,7.0
13014,2.0
7413,6.0
11573,2.0
32043,5.0
40112,0.0
11555,2.0
38025,3.0
40976,0.0
33707,5.0
42645,2.0
20184,0.0
9602,5.0
13138,5.0
4432,5.0
34305,0.0
9607,0.0
16449,5.0
17536,5.0
15834,0.0
21979,3.0
35827,5.0
30471,0.0
6695,0.0
29398,5.0
11540,0.0
2325,2.0
15831,0.0
26181,5.0
50,1.0
33885,7.0
7842,2.0
27643,7.0
45014,5.0
44180,7.0
35256,0.0
35947,7.0
18049,0.0
7532,5.0
17157,4.0
27214,0.0
46886,7.0
7317,7.0
20785,1.0
46265,2.0
35119,0.0
49159,3.0
19653,0.0
27666,6.0
48588,0.0
16232,5.0
49602,0.0
13282,5.0
13654,7.0
340,5.0
45890,5.0
15627,0.0
29524,3.0
20922,0.0
32761,1.0
43931,0.0
44074,2.0
7338,0.0
35230,1.0
47842,3.0
6996,5.0
11582,0.0
11767,0.0
38682,4.0
40996,7.0
34679,2.0
45644,0.0
10114,7.0
7738,1.0
7981,5.0
37477,3.0
29422,0.0
31314,7.0
5212,1.0
20573,6.0
42796,7.0
41452,7.0
43093,5.0
22168,1.0
4276,1.0
7730,7.0
1580,3.0
48054,7.0
30721,7.0
15191,5.0
38924,3.0
45359,1.0
26912,3.0
42960,0.0
19357,7.0
11345,3.0
15168,6.0
8589,2.0
7594,7.0
3912,5.0
16869,0.0
36149,3.0
15111,1.0
10755,6.0
39017,3.0
38037,3.0
6573,0.0
48266,2.0
32790,2.0
25351,5.0
46806,5.0
26987,7.0
17364,7.0
45432,7.0
1543,5.0
48560,5.0
6924,4.0
43105,2.0
26717,3.0
41933,5.0
28760,6.0
14671,3.0
21455,7.0
2207,6.0
519,2.0
15998,1.0
7360,5.0
19868,0.0
21483,0.0
45994,2.0
23850,0.0
7050,2.0
17836,8.0
4235,7.0
22707,1.0
19021,5.0
33136,5.0
7126,5.0
32733,1.0
29308,7.0
36853,2.0
7775,5.0
30868,5.0
7873,7.0
29824,7.0
32316,2.0
1506,4.0
5301,1.0
25635,3.0
17123,1.0
38453,6.0
32487,5.0
34595,7.0
16167,5.0
12746,0.0
19153,0.0
37310,8.0
36493,5.0
1032,7.0
38815,3.0
22388,7.0
27038,5.0
36096,1.0
14699,6.0
23575,5.0
6918,7.0
1532,7.0
6203,5.0
48338,0.0
36023,6.0
22905,3.0
41048,0.0
40437,5.0
1748,5.0
8264,4.0
40542,0.0
654,3.0
2338,7.0
45553,6.0
28344,3.0
47966,2.0
40670,4.0
39613,5.0
33078,1.0
26919,5.0
1636,5.0
6278,7.0
20746,5.0
7176,1.0
4610,7.0
44805,5.0
35635,5.0
41813,0.0
41472,3.0
12529,0.0
3918,5.0
33603,0.0
17535,5.0
42513,1.0
13260,7.0
49839,7.0
5137,3.0
48714,5.0
14938,7.0
27114,5.0
24062,2.0
9186,2.0
6009,0.0
7818,2.0
26644,2.0
22910,0.0
9533,2.0
47224,3.0
46123,0.0
7107,7.0
6413,7.0
43785,2.0
16677,4.0
44884,6.0
33944,4.0
17639,6.0
30353,3.0
34502,7.0
12415,5.0
35084,2.0
9354,3.0
1830,8.0
21953,3.0
30643,0.0
33890,6.0
13663,1.0
34851,0.0
15641,3.0
9265,1.0
4101,3.0
36768,2.0
9363,0.0
31829,3.0
18437,5.0
5636,0.0
45823,0.0
8961,1.0
29016,0.0
22317,7.0
39765,7.0
18266,1.0
2631,0.0
48964,6.0
37216,2.0
22884,2.0
29350,5.0
46631,5.0
49045,5.0
31023,3.0
32034,5.0
41318,1.0
9335,1.0
30988,5.0
35739,7.0
33636,7.0
13908,2.0
32732,1.0
2571,1.0
21495,7.0
2810,5.0
27888,5.0
13436,0.0
16157,2.0
10682,7.0
27573,5.0
38743,1.0
19668,5.0
10836,2.0
20874,3.0
47399,2.0
23977,5.0
35057,3.0
12800,5.0
34329,0.0
15250,7.0
2989,2.0
33823,7.0
35059,0.0
9691,0.0
28554,4.0
22641,5.0
3258,0.0
10167,2.0
40573,1.0
24955,5.0
18460,5.0
43981,3.0
27628,5.0
8524,7.0
2885,0.0
48061,5.0
31221,5.0
37675,6.0
7521,0.0
38646,2.0
17200,0.0
42704,7.0
34728,4.0
25889,5.0
21606,7.0
16070,2.0
30930,3.0
30479,2.0
31375,3.0
34906,5.0
18729,5.0
9633,6.0
47478,6.0
38769,2.0
22834,3.0
43942,5.0
43899,5.0
41123,7.0
44052,1.0
15759,7.0
28552,7.0
5422,0.0
27314,0.0
15257,4.0
37183,7.0
7170,5.0
9165,2.0
7917,7.0
25360,0.0
8790,7.0
33799,0.0
48050,5.0
33899,0.0
44548,3.0
13576,5.0
10785,3.0
1354,2.0
1244,5.0
29187,3.0
23921,7.0
33555,4.0
11340,0.0
31620,2.0
6192,5.0
44708,7.0
391,3.0
27044,4.0
35421,7.0
38872,4.0
49765,1.0
43767,5.0
11607,5.0
943,5.0
2055,2.0
15059,7.0
15971,7.0
29558,3.0
46579,5.0
36316,3.0
8902,4.0
22283,4.0
2932,2.0
49641,1.0
19734,5.0
17168,3.0
30770,5.0
44863,0.0
25983,5.0
19814,0.0
22397,7.0
34412,2.0
24935,7.0
4169,7.0
46046,1.0
8236,1.0
18814,0.0
26839,0.0
25726,0.0
18027,5.0
19210,5.0
41932,7.0
8704,7.0
31759,5.0
48109,7.0
9617,2.0
48992,2.0
42533,7.0
23591,2.0
9586,7.0
22237,5.0
43147,3.0
10742,5.0
41244,1.0
44589,0.0
2484,7.0
22535,3.0
4734,5.0
18532,5.0
24864,5.0
47197,1.0
7950,5.0
22539,2.0
6165,0.0
16323,3.0
47907,5.0
40675,3.0
36151,6.0
35097,5.0
15852,5.0
9873,3.0
19968,5.0
42220,1.0
847,4.0
14845,1.0
19627,7.0
22765,5.0
1994,7.0
34435,7.0
41050,0.0
1083,7.0
3842,5.0
42740,2.0
48363,6.0
5336,1.0
39774,0.0
23726,3.0
13246,6.0
40630,0.0
40521,5.0
39699,6.0
40598,1.0
1735,2.0
42517,0.0
31908,1.0
36107,5.0
34761,1.0
20766,5.0
8644,0.0
32142,7.0
24021,5.0
39367,0.0
26808,0.0
26857,7.0
20187,5.0
9073,5.0
38435,3.0
25748,2.0
37742,5.0
21982,1.0
34746,5.0
36026,2.0
40804,4.0
8785,0.0
5200,7.0
20877,2.0
17927,2.0
48327,5.0
46844,5.0
10335,2.0
8382,7.0
5474,7.0
40512,5.0
31631,7.0
14555,7.0
39407,0.0
29237,2.0
18601,7.0
9715,2.0
47373,7.0
25841,3.0
15083,3.0
4712,5.0
7035,7.0
33809,0.0
810,7.0
40370,5.0
8010,0.0
25393,5.0
4831,5.0
10545,7.0
27824,5.0
24361,5.0
20983,0.0
7808,6.0
16255,7.0
36227,6.0
25007,5.0
13866,4.0
2043,1.0
4270,5.0
21898,0.0
49202,5.0
1268,2.0
3947,2.0
16750,7.0
29731,3.0
46786,2.0
41423,0.0
18454,7.0
15269,2.0
14792,5.0
29979,2.0
3066,5.0
26332,7.0
1972,2.0
41889,5.0
7474,5.0
20593,5.0
37737,1.0
46953,5.0
48960,3.0
4536,0.0
41451,1.0
49574,7.0
41089,0.0
7226,2.0
42014,0.0
26625,7.0
16295,6.0
867,2.0
1246,5.0
38957,7.0
6747,2.0
37812,5.0
40371,4.0
40317,1.0
32775,3.0
35584,1.0
8666,1.0
110,6.0
44520,2.0
46528,2.0
13808,5.0
35311,5.0
392,0.0
21328,2.0
44166,0.0
15698,7.0
10172,5.0
36897,1.0
6927,5.0
17710,1.0
45575,5.0
14939,2.0
44437,3.0
18245,7.0
1699,7.0
5060,0.0
2415,0.0
20132,0.0
28244,5.0
34551,5.0
14230,6.0
34999,5.0
6655,1.0
45267,2.0
38662,5.0
46975,5.0
21013,2.0
42653,0.0
41591,5.0
48882,1.0
31771,6.0
20370,7.0
18906,5.0
23495,7.0
26204,6.0
2295,7.0
3909,1.0
23911,7.0
40361,0.0
19387,1.0
41692,2.0
2569,7.0
29175,7.0
6277,3.0
16824,1.0
37172,3.0
26913,2.0
49222,4.0
39028,1.0
46122,0.0
29382,3.0
43007,1.0
15061,5.0
43250,7.0
38095,5.0
7939,2.0
45807,5.0
30409,7.0
15088,4.0
48485,3.0
18444,5.0
13388,5.0
35001,1.0
36305,0.0
8638,1.0
23697,3.0
11718,7.0
13702,7.0
15907,0.0
43880,7.0
36000,3.0
33398,7.0
21350,1.0
42046,7.0
31637,5.0
14620,3.0
21176,1.0
31118,5.0
35447,0.0
18643,0.0
27109,1.0
10623,6.0
20978,5.0
43838,1.0
49075,7.0
14860,7.0
22747,5.0
41236,0.0
18130,3.0
9362,0.0
45098,1.0
40345,7.0
26795,6.0
47100,0.0
15004,7.0
35933,3.0
45136,2.0
7879,7.0
43408,1.0
257,7.0
11812,0.0
32245,5.0
1236,0.0
36651,7.0
37762,7.0
8212,7.0
9746,3.0
30506,6.0
49600,3.0
17990,5.0
26438,7.0
1939,7.0
39880,0.0
40526,2.0
19234,0.0
30106,5.0
7850,7.0
48852,2.0
10922,0.0
15136,5.0
26408,3.0
6012,7.0
24605,5.0
46699,5.0
49384,1.0
49461,5.0
42180,7.0
41382,0.0
23623,0.0
46999,0.0
20816,3.0
49464,3.0
40620,5.0
33333,2.0
45547,1.0
33030,7.0
37855,0.0
1455,4.0
31630,1.0
1291,5.0
16769,1.0
9934,6.0
322,2.0
30550,0.0
35893,1.0
44625,7.0
20234,3.0
30847,7.0
41428,7.0
8109,7.0
34166,2.0
26456,1.0
34468,4.0
5776,5.0
21935,7.0
32170,2.0
18954,2.0
47891,0.0
1141,5.0
22735,2.0
23994,5.0
9747,5.0
37748,3.0
33046,5.0
27186,3.0
31711,7.0
19131,0.0
7397,5.0
35758,1.0
1017,4.0
6596,0.0
26059,5.0
7352,5.0
26595,1.0
4140,7.0
44994,7.0
27595,1.0
49308,5.0
15505,7.0
36960,3.0
39802,5.0
36521,0.0
24688,0.0
47091,7.0
49701,3.0
31790,2.0
28408,0.0
43504,0.0
5785,5.0
44439,5.0
33544,3.0
46102,3.0
32536,2.0
48826,5.0
24975,1.0
45038,7.0
7564,2.0
10790,7.0
33229,1.0
38663,0.0
49980,1.0
18945,7.0
34847,7.0
11984,5.0
1432,5.0
14761,1.0
25792,7.0
40416,2.0
22274,7.0
40379,2.0
19646,2.0
39166,5.0
24436,0.0
6505,1.0
28613,1.0
14063,3.0
9839,3.0
26558,0.0
37575,5.0
29834,0.0
22020,5.0
25673,6.0
33754,3.0
46462,5.0
45447,8.0
13605,5.0
40889,0.0
23480,4.0
11264,0.0
17867,5.0
17518,2.0
9320,0.0
4789,7.0
16057,2.0
24510,0.0
20537,7.0
13527,2.0
44378,3.0
1932,0.0
23877,1.0
924,7.0
20441,1.0
20957,0.0
39570,5.0
48446,5.0
18399,5.0
20525,5.0
34300,5.0
18274,5.0
15854,5.0
8393,0.0
31031,5.0
14189,0.0
27153,5.0
1097,4.0
30863,1.0
3903,7.0
43882,5.0
6798,3.0
47853,2.0
27720,5.0
40422,6.0
27693,0.0
32540,1.0
16789,7.0
40417,0.0
39591,5.0
14768,1.0
47356,2.0
17257,4.0
4562,7.0
22668,3.0
21052,7.0
31888,2.0
44428,6.0
2860,5.0
17971,6.0
48501,0.0
7342,1.0
34350,5.0
9378,5.0
348,2.0
8833,0.0
34935,5.0
1715,1.0
32498,1.0
10885,5.0
41608,7.0
12683,5.0
3396,0.0
11714,7.0
30150,7.0
38407,1.0
43985,7.0
41836,2.0
20969,1.0
5239,2.0
5862,5.0
48035,0.0
8174,2.0
46352,0.0
46808,2.0
21899,1.0
40138,6.0
2782,5.0
10565,7.0
7463,5.0
48225,4.0
37303,6.0
9038,3.0
46288,5.0
30266,5.0
16043,4.0
28393,3.0
35384,0.0
40284,3.0
11855,7.0
6989,3.0
43393,0.0
23226,5.0
3631,5.0
46295,3.0
1960,1.0
45985,5.0
26342,7.0
6960,7.0
45317,2.0
28292,3.0
43315,3.0
30682,5.0
6603,5.0
6227,7.0
21439,0.0
19658,7.0
26232,3.0
32797,0.0
8269,7.0
13451,1.0
22420,2.0
2931,5.0
25888,2.0
15364,5.0
15297,7.0
17003,2.0
18965,3.0
22571,5.0
1745,4.0
42624,5.0
9149,4.0
27838,6.0
82,5.0
16589,3.0
32897,7.0
10118,2.0
18094,3.0
22166,6.0
12906,5.0
5431,5.0
16667,2.0
41305,7.0
45278,0.0
45771,0.0
9800,4.0
28835,1.0
47982,6.0
36710,6.0
16639,4.0
29084,7.0
21502,0.0
36228,0.0
9212,7.0
9614,5.0
30756,7.0
1684,0.0
3865,5.0
14531,3.0
16469,0.0
28678,0.0
29409,2.0
20762,1.0
39440,0.0
46062,5.0
35090,7.0
1613,2.0
45818,5.0
34902,0.0
24298,2.0
17694,3.0
31465,7.0
7461,0.0
43368,3.0
26761,5.0
13831,5.0
21620,0.0
24397,2.0
4971,0.0
35843,5.0
43987,7.0
28562,0.0
45856,6.0
7014,0.0
5010,2.0
48951,3.0
47040,0.0
8916,5.0
48274,3.0
24422,1.0
24866,3.0
30935,7.0
20520,7.0
19085,0.0
45480,3.0
44675,5.0
25667,5.0
43205,7.0
20731,3.0
18397,2.0
32389,5.0
28064,6.0
48834,7.0
37494,5.0
48521,5.0
10341,1.0
34218,0.0
5264,1.0
33345,3.0
36090,1.0
13861,3.0
49856,5.0
5016,7.0
12321,0.0
40352,5.0
20773,3.0
10958,2.0
22795,7.0
45475,3.0
19523,5.0
43199,5.0
42303,0.0
43893,7.0
14815,5.0
20056,0.0
1959,5.0
37981,2.0
12979,7.0
14136,2.0
34465,0.0
9158,5.0
25476,7.0
19143,7.0
20936,7.0
20999,2.0
14790,3.0
10055,2.0
4503,0.0
48583,5.0
3996,1.0
8152,5.0
9373,7.0
23137,5.0
6946,3.0
16619,5.0
19335,0.0
999,7.0
18261,2.0
38207,1.0
45344,5.0
49749,0.0
2411,0.0
37837,7.0
29611,5.0
33223,1.0
44891,7.0
32019,5.0
13174,5.0
8053,5.0
40253,5.0
17025,5.0
2527,4.0
37891,3.0
40116,4.0
40106,2.0
4526,7.0
37893,1.0
42658,3.0
12909,5.0
35844,5.0
17830,5.0
21163,0.0
41907,2.0
43974,2.0
28687,7.0
33375,7.0
46224,3.0
23044,5.0
8319,5.0
21776,3.0
21587,0.0
5379,0.0
16898,2.0
48339,0.0
16047,7.0
14184,5.0
17002,1.0
45739,4.0
14187,1.0
49657,3.0
17511,5.0
5544,4.0
32550,3.0
11741,7.0
20614,6.0
35396,2.0
16499,3.0
33170,2.0
31278,6.0
49031,0.0
17336,5.0
33648,7.0
6896,7.0
16111,4.0
23995,6.0
8735,1.0
48540,5.0
28599,0.0
8070,5.0
42226,4.0
32704,5.0
29465,3.0
31240,2.0
6404,5.0
44165,0.0
33312,5.0
8334,3.0
29304,0.0
5367,2.0
42406,1.0
12003,0.0
38678,1.0
49104,1.0
2382,0.0
23035,7.0
39399,3.0
21380,2.0
49109,5.0
24619,7.0
41811,5.0
41661,3.0
1199,2.0
40501,2.0
6854,5.0
41064,5.0
45441,5.0
31236,2.0
9249,5.0
37196,7.0
34739,5.0
28889,2.0
34131,3.0
48320,5.0
19660,0.0
706,1.0
7902,3.0
21619,0.0
34644,0.0
22033,0.0
33042,5.0
42595,3.0
41015,5.0
27480,7.0
8950,2.0
19548,0.0
36198,2.0
1104,0.0
30334,6.0
2301,2.0
17897,4.0
18818,5.0
8857,0.0
22331,0.0
25702,0.0
1963,2.0
24559,5.0
12585,2.0
38017,1.0
47165,2.0
31303,2.0
37730,2.0
19088,7.0
23484,2.0
18871,3.0
48905,6.0
23257,3.0
22495,7.0
22923,7.0
35657,3.0
28337,3.0
24588,3.0
4933,1.0
11750,0.0
5951,5.0
39636,5.0
31474,7.0
22387,5.0
934,3.0
9521,0.0
34531,1.0
7376,5.0
26539,1.0
44374,2.0
20895,6.0
7692,1.0
36858,0.0
8539,7.0
49637,6.0
24262,0.0
21558,7.0
34287,7.0
29588,5.0
35505,5.0
9546,5.0
49151,5.0
48730,3.0
8987,3.0
27542,5.0
23578,6.0
31416,2.0
21730,2.0
827,5.0
35675,0.0
9390,5.0
13716,5.0
24624,2.0
37548,2.0
40241,7.0
49235,4.0
9056,0.0
21725,8.0
25905,7.0
31961,4.0
33031,5.0
17398,5.0
33877,5.0
5320,7.0
14036,1.0
42370,2.0
8776,0.0
24945,7.0
494,5.0
30072,0.0
38504,0.0
20612,5.0
4662,1.0
40201,7.0
15596,7.0
28029,5.0
49894,0.0
10075,0.0
19288,0.0
17455,3.0
32516,5.0
20973,5.0
11091,2.0
3875,7.0
28467,0.0
32854,5.0
19617,0.0
23830,5.0
20164,2.0
29377,5.0
36066,5.0
17561,3.0
19271,0.0
37036,5.0
31262,4.0
39487,7.0
21241,4.0
14284,0.0
42874,3.0
43561,5.0
27099,2.0
27235,3.0
21890,7.0
2341,0.0
27740,6.0
3297,2.0
25579,5.0
11048,5.0
36867,3.0
1483,8.0
22507,2.0
28374,5.0
48944,7.0
14079,0.0
28528,7.0
39742,3.0
12300,2.0
47284,7.0
47838,5.0
42050,5.0
7410,7.0
48901,5.0
10832,2.0
9112,5.0
38218,0.0
21253,0.0
16448,3.0
36963,0.0
37682,5.0
42462,5.0
41791,5.0
24812,2.0
11408,0.0
23753,0.0
38258,5.0
42612,2.0
48975,2.0
13855,0.0
44575,0.0
49478,0.0
45242,5.0
18735,0.0
28670,7.0
45206,3.0
24008,7.0
30627,5.0
25563,8.0
39972,4.0
24675,2.0
46285,5.0
48618,2.0
24780,1.0
29842,0.0
46552,1.0
6691,4.0
2034,5.0
15555,5.0
15653,5.0
24824,7.0
46755,3.0
42971,5.0
2892,3.0
38356,2.0
27593,0.0
7530,1.0
25764,1.0
15711,7.0
4583,5.0
29317,2.0
12238,1.0
21724,2.0
1368,5.0
23423,5.0
570,2.0
30568,2.0
9259,3.0
12000,0.0
38177,0.0
1470,2.0
37414,7.0
48147,3.0
4862,0.0
20641,7.0
45049,7.0
5335,5.0
16820,5.0
19777,2.0
247,5.0
39855,6.0
46878,0.0
21664,7.0
14320,6.0
48211,7.0
48029,5.0
18893,5.0
4954,0.0
23058,6.0
33821,7.0
9829,5.0
3897,7.0
15924,5.0
675,2.0
29103,5.0
29721,5.0
12739,3.0
38091,7.0
16537,1.0
4023,5.0
37991,2.0
38535,5.0
36596,7.0
14958,1.0
7904,0.0
12512,0.0
22419,6.0
5,3.0
37493,2.0
38946,5.0
1637,2.0
27650,0.0
33210,3.0
1125,0.0
10322,3.0
35094,5.0
34633,3.0
8335,1.0
36524,7.0
25590,0.0
2282,7.0
7099,1.0
36816,7.0
5117,0.0
13049,7.0
11480,6.0
46144,6.0
36762,1.0
32819,2.0
41910,1.0
31331,2.0
43467,4.0
13643,3.0
47364,5.0
1442,5.0
47513,7.0
33082,5.0
11550,6.0
17806,5.0
20855,5.0
10732,1.0
896,5.0
19404,7.0
16327,2.0
30798,2.0
33535,2.0
30075,5.0
9798,0.0
3690,5.0
41581,3.0
19430,1.0
14525,7.0
42343,5.0
17856,7.0
46167,3.0
46911,7.0
21674,7.0
47571,1.0
11770,4.0
21778,6.0
27137,5.0
32888,7.0
48422,7.0
23531,3.0
4330,0.0
16370,7.0
34708,7.0
25444,1.0
6978,1.0
5228,1.0
30924,3.0
20997,2.0
11746,5.0
10023,8.0
17021,2.0
48890,0.0
18821,7.0
24895,1.0
12829,5.0
24697,0.0
7200,3.0
29104,3.0
35529,0.0
26447,0.0
3097,0.0
29432,2.0
22597,0.0
47303,6.0
3951,7.0
49669,2.0
34517,0.0
6806,5.0
10680,5.0
42293,5.0
43258,5.0
2967,5.0
30601,3.0
27274,0.0
24545,5.0
18023,7.0
1860,5.0
42544,2.0
43683,3.0
15643,2.0
23589,7.0
47279,0.0
35276,2.0
24149,2.0
17783,2.0
1857,7.0
24483,1.0
45840,5.0
49135,3.0
46733,7.0
10447,2.0
26827,0.0
31503,3.0
10077,6.0
24447,0.0
8378,7.0
28999,5.0
5913,5.0
8824,4.0
37656,7.0
34464,1.0
40246,0.0
808,7.0
48128,1.0
43458,6.0
49405,5.0
10461,1.0
17826,4.0
46032,2.0
48489,5.0
23218,7.0
45464,2.0
12234,6.0
29431,1.0
37250,7.0
37919,0.0
37212,2.0
20059,7.0
7620,5.0
29404,7.0
30103,7.0
12178,2.0
832,2.0
32642,6.0
45484,0.0
41583,3.0
5199,6.0
29759,1.0
39359,5.0
31676,1.0
47439,5.0
9291,2.0
49416,4.0
46383,2.0
2491,7.0
24283,5.0
35437,6.0
42879,7.0
36212,3.0
2984,1.0
25492,2.0
37608,5.0
4941,1.0
45897,5.0
35104,3.0
9987,3.0
7828,2.0
28115,5.0
44906,3.0
46731,5.0
6425,7.0
22133,2.0
42022,2.0
7525,0.0
29602,3.0
43273,2.0
19797,7.0
22167,5.0
20296,5.0
15921,5.0
881,7.0
39704,0.0
2519,1.0
22343,0.0
11126,5.0
11054,1.0
19015,3.0
9019,5.0
42628,2.0
44522,3.0
19790,5.0
13440,2.0
24093,5.0
22779,7.0
13558,3.0
25451,5.0
34561,2.0
32430,2.0
6503,5.0
48634,2.0
37487,5.0
14103,5.0
11232,1.0
8140,1.0
32738,6.0
341,2.0
402,2.0
10810,2.0
9254,4.0
682,2.0
43290,0.0
7470,1.0
44907,0.0
32910,3.0
48987,5.0
38890,5.0
39245,5.0
28904,7.0
41974,6.0
28218,5.0
37355,7.0
3134,0.0
1785,3.0
634,2.0
13401,5.0
39861,2.0
15362,0.0
13739,8.0
41204,0.0
18707,7.0
49616,0.0
26098,2.0
28196,7.0
25181,3.0
46096,3.0
2105,2.0
38771,2.0
36814,5.0
32188,2.0
18881,3.0
5618,2.0
20722,3.0
17502,3.0
6290,2.0
1962,1.0
45577,2.0
44940,5.0
32833,2.0
17790,0.0
45563,0.0
37427,2.0
24531,5.0
45284,5.0
3517,6.0
3423,7.0
16868,4.0
48500,3.0
20807,0.0
41131,7.0
14861,5.0
12117,5.0
43262,5.0
5234,0.0
30827,1.0
29301,4.0
36363,0.0
8447,5.0
38636,5.0
44070,3.0
23250,0.0
8012,0.0
49721,2.0
11617,1.0
44786,0.0
4300,5.0
43107,5.0
23778,1.0
7015,0.0
34033,6.0
15057,3.0
29454,6.0
13540,7.0
36588,7.0
30841,4.0
11367,7.0
7374,0.0
6720,5.0
17546,5.0
35837,7.0
18490,0.0
2650,7.0
27669,5.0
23358,2.0
3974,2.0
9832,7.0
8268,7.0
30678,5.0
36376,0.0
14130,0.0
33575,6.0
21965,1.0
16075,2.0
47538,3.0
44260,0.0
15220,7.0
23317,1.0
45904,3.0
43556,2.0
39502,7.0
1708,7.0
2271,4.0
425,3.0
45835,7.0
5142,2.0
36175,5.0
43080,7.0
26596,3.0
27701,7.0
42626,0.0
30523,5.0
12361,3.0
1063,6.0
7256,5.0
46695,3.0
33091,6.0
32333,5.0
17050,5.0
28991,3.0
16262,7.0
38601,3.0
32729,1.0
47426,5.0
37829,3.0
38794,6.0
44229,0.0
5495,2.0
45501,0.0
49643,0.0
32433,0.0
4460,0.0
17325,7.0
3594,3.0
19721,0.0
30062,2.0
9192,7.0
29417,1.0
23466,5.0
12958,1.0
18602,5.0
30036,1.0
7598,0.0
1665,3.0
36531,3.0
16710,5.0
41467,1.0
48660,7.0
12402,2.0
30057,3.0
46615,0.0
30357,6.0
22081,2.0
44325,4.0
42964,7.0
44868,7.0
19402,1.0
28729,5.0
4149,1.0
12729,7.0
14621,5.0
6280,0.0
328,5.0
8317,0.0
33984,3.0
31511,3.0
3220,0.0
5682,7.0
41208,5.0
28777,1.0
20431,3.0
45506,2.0
32537,1.0
35963,7.0
32167,0.0
43814,1.0
9465,7.0
7853,1.0
8821,7.0
9094,3.0
28587,1.0
32947,4.0
35763,2.0
27245,4.0
18337,7.0
6283,1.0
1850,8.0
21527,5.0
33053,2.0
2104,2.0
2983,7.0
27212,7.0
49919,8.0
47502,7.0
26076,0.0
33319,5.0
17594,5.0
21853,3.0
4479,0.0
32706,0.0
24076,7.0
15733,5.0
24763,3.0
12084,0.0
36250,0.0
2697,1.0
49150,7.0
9002,5.0
45646,2.0
30962,7.0
31963,3.0
18040,2.0
41473,5.0
34162,5.0
734,5.0
32522,3.0
2875,0.0
12552,5.0
8901,7.0
41928,5.0
11978,7.0
6149,0.0
7859,7.0
30692,7.0
40366,3.0
26412,6.0
9271,6.0
12199,3.0
9850,2.0
2778,5.0
42821,5.0
11777,1.0
9380,1.0
34920,3.0
4980,1.0
34620,1.0
20262,2.0
41010,8.0
10372,6.0
39100,5.0
10404,3.0
20527,3.0
39885,7.0
23670,7.0
18961,7.0
42909,7.0
2010,0.0
36627,3.0
1502,2.0
7064,0.0
23337,3.0
45943,0.0
17697,3.0
25427,5.0
21613,5.0
29420,2.0
24028,5.0
32388,7.0
17350,3.0
40304,5.0
36213,0.0
6060,5.0
31096,2.0
28229,3.0
17395,0.0
20063,7.0
47234,3.0
35191,2.0
30020,5.0
13515,2.0
19733,5.0
46330,0.0
34978,0.0
46509,5.0
731,0.0
3638,2.0
38370,0.0
40744,0.0
17714,5.0
26018,3.0
15739,7.0
39853,2.0
22715,5.0
15183,1.0
12502,5.0
4063,3.0
40444,2.0
8720,7.0
17017,0.0
23187,6.0
10640,5.0
5584,5.0
2830,1.0
3895,3.0
9448,7.0
12174,1.0
17265,3.0
24963,5.0
28911,5.0
39060,5.0
38594,0.0
1464,5.0
19257,7.0
43411,5.0
4965,0.0
43316,7.0
11353,7.0
2497,3.0
24900,0.0
8700,1.0
7347,5.0
44519,1.0
30614,7.0
28756,0.0
12805,0.0
9954,7.0
47894,0.0
36871,5.0
6420,5.0
45217,2.0
33507,5.0
34431,0.0
49906,5.0
24094,7.0
24446,0.0
29227,5.0
46480,0.0
16583,0.0
40167,0.0
46492,7.0
49053,7.0
15145,2.0
49402,6.0
24241,7.0
24941,0.0
4183,0.0
29225,5.0
26537,3.0
38102,5.0
17952,5.0
44769,5.0
25186,2.0
6983,4.0
32368,0.0
13800,5.0
46581,0.0
29489,7.0
27855,0.0
13964,5.0
40177,7.0
15716,2.0
10391,7.0
1683,0.0
38178,2.0
15440,5.0
40710,3.0
29943,1.0
48226,1.0
46402,5.0
39555,2.0
12172,6.0
2904,5.0
21382,0.0
6817,3.0
30437,5.0
9898,5.0
35600,6.0
26237,3.0
49737,2.0
5254,5.0
2762,7.0
19284,4.0
34607,7.0
23346,5.0
41982,0.0
5730,7.0
24888,2.0
34826,3.0
39336,5.0
12910,7.0
