customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,percentage_of_products_bought_promotion,age,loyalty_member,years_as_customer,educ_years,gender_binary
27745,1.0,1.0,1.0,1.0,15003.0,9306.0,22.0,434.0,725.0,1237.0,842.0,3836.0,1865.0,4065.0,3223.0,65.0,0.0405946318057605,27,0,5.0,12,1
17066,1.0,1.0,,1.0,12833.0,4888.0,9.0,,615.0,737.0,2359.0,4497.0,1397.0,4490.0,3349.0,161.0,0.0839643855830145,30,1,7.0,20,0
49526,1.0,1.0,,2.0,11391.0,12016.0,6.0,431.0,416.0,505.0,2372.0,4052.0,1581.0,3140.0,2739.0,168.0,0.1201477661656929,33,0,13.0,12,0
1235,1.0,1.0,0.0,1.0,16031.0,9647.0,18.0,473.0,673.0,1330.0,2430.0,4046.0,1704.0,3296.0,3480.0,98.0,0.0548017725206393,37,1,12.0,20,1
36880,1.0,1.0,1.0,1.0,13915.0,15879.0,7.0,341.0,496.0,507.0,2319.0,4035.0,1795.0,4638.0,3393.0,154.0,0.054451736716902,27,0,4.0,12,1
14823,1.0,1.0,1.0,2.0,16374.0,10571.0,17.0,604.0,484.0,808.0,2166.0,3673.0,2711.0,3738.0,2975.0,108.0,0.0909055762847843,45,1,14.0,15,1
35524,1.0,1.0,1.0,1.0,8887.0,5862.0,8.0,,473.0,1225.0,1964.0,4214.0,2292.0,3673.0,3178.0,102.0,-0.002462630495516,80,0,13.0,12,0
19064,1.0,1.0,1.0,1.0,9505.0,6567.0,10.0,536.0,461.0,1213.0,1784.0,3784.0,1659.0,4194.0,3392.0,11.0,-0.0189122695928134,43,1,14.0,20,0
47276,1.0,1.0,,1.0,8293.0,1080.0,18.0,545.0,576.0,367.0,2378.0,3926.0,1975.0,4649.0,2932.0,30.0,0.0974572179894166,28,0,6.0,12,0
3550,1.0,1.0,0.0,1.0,12049.0,1061.0,11.0,517.0,403.0,1546.0,2300.0,4224.0,2249.0,3530.0,3612.0,180.0,0.2478406417698211,84,1,8.0,15,0
18890,1.0,1.0,0.0,1.0,19707.0,1189.0,15.0,593.0,756.0,1176.0,2236.0,4377.0,1738.0,3862.0,2701.0,88.0,0.0607607758382598,64,1,11.0,15,0
26741,1.0,1.0,1.0,1.0,19050.0,5029.0,17.0,485.0,662.0,1926.0,2293.0,3513.0,2442.0,4185.0,3183.0,91.0,0.1072892437415463,24,0,1.0,12,1
19308,1.0,1.0,0.0,2.0,15492.0,10737.0,11.0,400.0,577.0,1946.0,2184.0,3689.0,1701.0,4511.0,2377.0,169.0,-0.2096110121624517,35,1,14.0,15,0
29626,1.0,,0.0,1.0,19631.0,3346.0,17.0,399.0,628.0,961.0,2164.0,3865.0,1844.0,4399.0,3237.0,167.0,0.1616679404566013,32,0,9.0,12,0
13010,1.0,1.0,1.0,1.0,11061.0,7641.0,17.0,,307.0,597.0,2565.0,3310.0,1934.0,4103.0,2735.0,18.0,-0.0721518575808836,83,1,9.0,20,1
26904,1.0,1.0,0.0,1.0,12265.0,2125.0,7.0,451.0,589.0,1379.0,2129.0,4419.0,1677.0,4077.0,3242.0,97.0,0.0550739896946037,30,0,10.0,12,0
46655,1.0,1.0,1.0,1.0,14649.0,12645.0,14.0,687.0,536.0,1126.0,1995.0,4219.0,2213.0,4230.0,3547.0,65.0,0.2286081028128724,51,0,16.0,12,0
15102,1.0,1.0,0.0,1.0,10644.0,10464.0,10.0,362.0,655.0,764.0,1879.0,3817.0,2280.0,3611.0,3118.0,122.0,0.1055214677497302,48,1,16.0,15,0
25538,1.0,1.0,1.0,2.0,21677.0,10481.0,9.0,708.0,283.0,1057.0,2374.0,3610.0,1392.0,3755.0,3110.0,170.0,-0.0158912958127359,45,0,17.0,12,1
39958,1.0,1.0,0.0,1.0,6725.0,9358.0,12.0,406.0,643.0,463.0,2698.0,4131.0,2405.0,4145.0,3069.0,124.0,0.1606599373859541,71,0,15.0,12,0
2240,1.0,1.0,1.0,1.0,9160.0,5041.0,11.0,590.0,568.0,2121.0,1322.0,3670.0,2129.0,4306.0,3518.0,176.0,-0.029953123085355,75,1,14.0,15,1
20712,1.0,,1.0,1.0,10571.0,3084.0,6.0,663.0,888.0,271.0,2614.0,4538.0,2245.0,4137.0,3422.0,128.0,0.1280056835622281,52,1,12.0,12,1
30728,1.0,1.0,0.0,1.0,11241.0,14342.0,,456.0,480.0,927.0,2171.0,3944.0,2113.0,4230.0,3353.0,100.0,0.0199033293878998,83,0,19.0,12,1
14611,1.0,1.0,1.0,2.0,18663.0,14886.0,10.0,456.0,141.0,723.0,1758.0,3684.0,1804.0,3807.0,3526.0,107.0,0.0376866651725158,26,1,3.0,17,1
38912,,1.0,0.0,1.0,21229.0,7982.0,13.0,531.0,546.0,3.0,2186.0,3902.0,2007.0,4976.0,3248.0,69.0,-0.0454857731078773,41,0,8.0,12,1
33238,1.0,1.0,1.0,2.0,15326.0,3248.0,,430.0,525.0,1343.0,1716.0,4152.0,1868.0,3204.0,2669.0,56.0,0.0554105289932881,30,0,12.0,12,0
33920,1.0,1.0,1.0,2.0,13225.0,9048.0,6.0,338.0,701.0,1306.0,1576.0,3829.0,2550.0,4077.0,2364.0,112.0,0.1303160210331231,51,0,17.0,12,0
7614,1.0,1.0,1.0,1.0,13304.0,14056.0,20.0,672.0,440.0,1070.0,2010.0,4106.0,1746.0,3749.0,2622.0,144.0,-0.0113604112511803,72,1,16.0,17,1
20422,1.0,1.0,0.0,3.0,18878.0,2275.0,20.0,504.0,626.0,650.0,2094.0,3920.0,1121.0,3932.0,3199.0,186.0,0.1208449479383271,38,1,18.0,12,0
26350,1.0,,0.0,1.0,12494.0,6936.0,9.0,515.0,274.0,956.0,1841.0,4282.0,1579.0,4364.0,3296.0,9.0,0.0843213706021481,49,0,15.0,12,0
45363,1.0,1.0,1.0,1.0,17515.0,9776.0,18.0,606.0,636.0,1024.0,1473.0,4609.0,2082.0,4111.0,3145.0,88.0,-0.1596264108295774,84,0,14.0,12,0
27174,1.0,1.0,0.0,2.0,17020.0,5556.0,16.0,418.0,461.0,983.0,2167.0,3599.0,2822.0,4823.0,2437.0,117.0,0.1907565064754573,45,0,13.0,12,0
12811,1.0,1.0,1.0,1.0,11448.0,11089.0,14.0,502.0,547.0,578.0,1642.0,3986.0,1486.0,4490.0,2344.0,106.0,-0.0500804114742375,42,1,14.0,15,1
10443,1.0,1.0,1.0,2.0,10975.0,10347.0,9.0,417.0,363.0,1527.0,2687.0,5417.0,2046.0,3673.0,4038.0,79.0,0.0931258248025191,68,1,15.0,17,1
8370,1.0,1.0,0.0,1.0,22032.0,6331.0,15.0,507.0,465.0,1382.0,1831.0,3899.0,2201.0,3083.0,3076.0,92.0,0.058820946059716,35,1,14.0,20,1
10343,1.0,1.0,0.0,1.0,18041.0,4406.0,24.0,518.0,563.0,1412.0,2008.0,4430.0,1720.0,4036.0,2152.0,111.0,0.1670560724294204,71,1,12.0,20,0
7915,1.0,1.0,1.0,2.0,8211.0,18137.0,13.0,418.0,1072.0,873.0,2018.0,4256.0,1985.0,3519.0,2448.0,108.0,0.0816261088515639,46,1,14.0,17,0
22843,1.0,1.0,1.0,1.0,8619.0,9313.0,9.0,484.0,448.0,1719.0,2246.0,4596.0,2282.0,4238.0,3794.0,32.0,-0.090917349302727,31,1,8.0,12,1
30462,1.0,1.0,,3.0,14443.0,12653.0,18.0,383.0,344.0,772.0,2451.0,4407.0,2089.0,3879.0,3257.0,118.0,0.1936857415741734,82,0,11.0,12,1
19778,1.0,1.0,1.0,2.0,12829.0,7165.0,8.0,428.0,477.0,203.0,1679.0,2907.0,2395.0,4005.0,2830.0,32.0,-0.0007324368597586,68,1,13.0,15,1
14254,1.0,1.0,0.0,2.0,15673.0,10265.0,14.0,516.0,710.0,797.0,1688.0,3785.0,1589.0,3991.0,2670.0,222.0,0.1176887831763863,56,1,15.0,20,1
48807,1.0,1.0,1.0,1.0,6699.0,11093.0,15.0,560.0,186.0,1162.0,1858.0,3632.0,2122.0,3805.0,2729.0,93.0,0.1238665505269323,62,0,15.0,12,1
10300,1.0,1.0,1.0,1.0,12302.0,10326.0,17.0,355.0,373.0,461.0,1578.0,3952.0,2262.0,3900.0,2840.0,126.0,0.0990755807107363,80,1,9.0,15,0
18854,1.0,1.0,0.0,1.0,15237.0,8661.0,10.0,540.0,509.0,60.0,1743.0,3954.0,2225.0,3927.0,2949.0,49.0,-0.0723582604650835,49,1,15.0,20,1
22856,1.0,1.0,1.0,1.0,12469.0,13500.0,22.0,481.0,693.0,432.0,2522.0,3573.0,2226.0,3752.0,2652.0,95.0,0.0084409875121502,81,1,15.0,12,0
21396,1.0,,0.0,1.0,22777.0,5175.0,17.0,482.0,255.0,859.0,1777.0,3766.0,1501.0,4525.0,3452.0,88.0,0.2775648353992917,44,1,12.0,12,1
25622,1.0,1.0,0.0,1.0,16109.0,4237.0,17.0,609.0,230.0,1199.0,1973.0,4192.0,1726.0,4300.0,3332.0,45.0,0.0146383978015275,47,0,16.0,12,0
6746,1.0,1.0,1.0,2.0,16910.0,4245.0,17.0,415.0,970.0,77.0,2508.0,3862.0,1387.0,3786.0,3003.0,103.0,0.0088657834098623,45,1,15.0,20,0
46572,1.0,1.0,0.0,2.0,7378.0,4952.0,12.0,438.0,660.0,1583.0,1592.0,4129.0,2178.0,4008.0,2637.0,136.0,0.204934119902382,80,0,11.0,12,0
28311,1.0,1.0,0.0,2.0,9489.0,7329.0,12.0,462.0,772.0,875.0,2092.0,4299.0,1462.0,3922.0,3180.0,15.0,0.093261226497408,64,0,16.0,12,1
32664,1.0,1.0,0.0,1.0,17617.0,9013.0,17.0,465.0,509.0,1083.0,1732.0,3837.0,2303.0,4206.0,3031.0,18.0,-0.0625002749961533,75,0,15.0,12,1
1614,1.0,1.0,0.0,1.0,3958.0,5853.0,12.0,398.0,677.0,301.0,2106.0,3931.0,1897.0,4699.0,2718.0,151.0,0.1425718070762743,69,1,15.0,15,1
21815,1.0,1.0,0.0,4.0,10194.0,2617.0,11.0,482.0,424.0,475.0,1824.0,4560.0,2108.0,4286.0,2149.0,148.0,0.1859299225432124,35,1,15.0,12,0
9822,1.0,1.0,0.0,1.0,20428.0,11413.0,11.0,532.0,665.0,1218.0,1568.0,4359.0,1883.0,3387.0,3246.0,160.0,0.0441074803691124,24,1,1.0,17,0
2466,1.0,1.0,0.0,1.0,8728.0,8653.0,14.0,425.0,389.0,1367.0,2422.0,3889.0,1030.0,4151.0,2694.0,92.0,-0.047404917410711,57,1,16.0,17,1
27490,1.0,1.0,1.0,1.0,18259.0,11834.0,10.0,523.0,615.0,836.0,2868.0,4103.0,1604.0,4094.0,3331.0,24.0,-0.0912744882233324,27,0,5.0,12,0
49141,1.0,1.0,1.0,1.0,14807.0,11404.0,17.0,547.0,613.0,1702.0,1698.0,3818.0,1673.0,3962.0,3668.0,128.0,0.098356827792584,38,0,16.0,12,1
459,1.0,1.0,1.0,1.0,8027.0,13820.0,17.0,537.0,359.0,857.0,2584.0,4075.0,1867.0,3620.0,2799.0,189.0,-0.0894698205362409,26,1,4.0,20,1
18692,1.0,1.0,1.0,1.0,25168.0,1152.0,7.0,392.0,450.0,217.0,2622.0,4012.0,2050.0,4074.0,3017.0,141.0,0.029950673268501,66,1,15.0,17,0
7931,1.0,1.0,1.0,1.0,11624.0,14780.0,20.0,569.0,641.0,513.0,2000.0,3792.0,1466.0,3526.0,2961.0,125.0,0.2189375857881161,42,1,14.0,15,1
18185,1.0,1.0,1.0,,9753.0,10466.0,17.0,474.0,504.0,1924.0,1996.0,3719.0,1879.0,4237.0,3021.0,104.0,0.0629591503997002,81,1,18.0,20,0
36482,1.0,1.0,1.0,1.0,20129.0,6276.0,18.0,465.0,667.0,233.0,2305.0,3631.0,1783.0,4662.0,2910.0,163.0,0.0230707983491361,73,0,14.0,12,1
14049,1.0,1.0,1.0,3.0,12539.0,8140.0,,586.0,570.0,1092.0,1355.0,3868.0,2203.0,4596.0,3340.0,244.0,0.0485259229331861,47,1,15.0,15,0
11781,1.0,1.0,0.0,2.0,11132.0,6668.0,16.0,498.0,405.0,2133.0,2211.0,3878.0,1014.0,4924.0,2918.0,79.0,-0.0583978206444171,73,1,12.0,20,0
32031,1.0,1.0,1.0,1.0,10135.0,3740.0,12.0,521.0,857.0,936.0,1850.0,3925.0,1720.0,3639.0,2667.0,132.0,-0.0411203244638139,77,0,17.0,12,0
29772,1.0,1.0,1.0,1.0,14353.0,7005.0,19.0,431.0,955.0,1430.0,2479.0,3982.0,2773.0,4402.0,3380.0,66.0,0.1158021248208277,40,0,18.0,12,1
28766,1.0,1.0,1.0,2.0,20115.0,9089.0,9.0,634.0,399.0,1334.0,1936.0,4158.0,1711.0,4740.0,3327.0,118.0,-0.0580065339571955,45,0,14.0,12,1
37792,1.0,1.0,1.0,3.0,11067.0,11226.0,9.0,531.0,400.0,1519.0,2361.0,3664.0,2241.0,4344.0,2740.0,116.0,0.133669512433566,29,0,11.0,12,1
34348,1.0,1.0,0.0,1.0,10855.0,7469.0,21.0,428.0,509.0,312.0,2093.0,4675.0,2331.0,3893.0,3042.0,43.0,0.2256302355097524,51,0,14.0,12,0
14471,1.0,1.0,0.0,1.0,12502.0,7423.0,8.0,392.0,746.0,653.0,1505.0,3769.0,2017.0,3904.0,2741.0,71.0,0.251919602994671,55,1,21.0,17,1
23611,1.0,1.0,0.0,2.0,10212.0,11271.0,16.0,263.0,580.0,530.0,2513.0,3772.0,1389.0,3958.0,3141.0,199.0,0.0158290488091195,47,1,16.0,12,0
21535,1.0,1.0,1.0,1.0,10964.0,5621.0,14.0,541.0,368.0,2327.0,2023.0,3391.0,1607.0,4006.0,2469.0,53.0,-0.0027760964699307,51,1,11.0,12,1
14696,1.0,1.0,1.0,2.0,17246.0,6828.0,21.0,541.0,434.0,425.0,2139.0,4306.0,1911.0,4462.0,2883.0,84.0,0.0259445706065798,42,1,16.0,20,1
1231,1.0,1.0,0.0,1.0,21259.0,11040.0,11.0,569.0,456.0,947.0,1756.0,3951.0,2419.0,3653.0,2782.0,64.0,-0.152748072282051,42,1,12.0,17,1
23276,1.0,1.0,1.0,2.0,13971.0,11150.0,18.0,,586.0,1133.0,2233.0,4060.0,1603.0,3572.0,2336.0,79.0,0.0765897510542912,65,1,22.0,12,0
2988,1.0,1.0,0.0,1.0,10791.0,15716.0,8.0,536.0,483.0,941.0,2117.0,3352.0,2275.0,4270.0,2452.0,96.0,-0.061779060729631,71,1,17.0,17,0
10644,1.0,1.0,0.0,2.0,14831.0,11947.0,8.0,564.0,300.0,838.0,2357.0,4086.0,2376.0,4050.0,2889.0,110.0,0.0847533861993785,67,1,15.0,17,0
41420,1.0,1.0,0.0,2.0,13122.0,11498.0,11.0,441.0,566.0,756.0,2750.0,3643.0,2373.0,3835.0,2910.0,158.0,0.0278630918956223,43,0,13.0,12,0
47267,1.0,1.0,1.0,3.0,14674.0,11814.0,9.0,362.0,290.0,473.0,1066.0,3915.0,2209.0,3389.0,2746.0,146.0,0.0335046462207394,27,0,5.0,12,0
41033,1.0,1.0,0.0,3.0,8394.0,4943.0,17.0,449.0,735.0,1545.0,2124.0,3889.0,1893.0,3482.0,3066.0,169.0,0.1294574429381495,74,0,8.0,12,1
26597,1.0,1.0,0.0,2.0,13073.0,5043.0,14.0,488.0,373.0,1450.0,1867.0,4202.0,2049.0,3603.0,3483.0,29.0,0.0136973158408604,78,0,14.0,12,0
2273,1.0,1.0,0.0,1.0,16409.0,6435.0,10.0,517.0,618.0,1836.0,2794.0,3241.0,1905.0,4939.0,3232.0,184.0,0.0826188200291607,82,1,16.0,15,1
9147,1.0,1.0,1.0,1.0,9641.0,8393.0,12.0,588.0,723.0,1269.0,1890.0,4181.0,1757.0,3276.0,3381.0,113.0,-0.0325144291833026,63,1,12.0,20,0
42016,1.0,1.0,0.0,1.0,11794.0,6176.0,9.0,414.0,502.0,216.0,2425.0,4266.0,2215.0,3325.0,2426.0,100.0,0.0884461849445252,57,0,11.0,12,1
20869,1.0,1.0,0.0,2.0,15325.0,16274.0,14.0,622.0,674.0,987.0,2436.0,4082.0,2026.0,3881.0,2798.0,110.0,0.1195198349265463,62,1,16.0,12,1
25352,1.0,0.0,0.0,1.0,14698.0,10145.0,12.0,478.0,493.0,1029.0,2169.0,4632.0,1835.0,3883.0,3065.0,106.0,0.0676446731568823,35,0,12.0,12,0
20733,1.0,1.0,0.0,1.0,18211.0,8528.0,14.0,132.0,305.0,504.0,1774.0,3930.0,1555.0,4049.0,2943.0,106.0,0.0387617213896147,70,1,13.0,12,0
8629,2.0,1.0,1.0,2.0,12333.0,9612.0,14.0,475.0,1134.0,880.0,2361.0,4159.0,1982.0,4669.0,2753.0,137.0,-0.0932096937481967,58,1,13.0,17,0
27832,1.0,1.0,0.0,1.0,11632.0,13205.0,15.0,573.0,395.0,951.0,2103.0,3987.0,2080.0,4117.0,3405.0,64.0,-0.0427777112130394,72,0,16.0,12,1
21471,1.0,1.0,0.0,1.0,11889.0,10987.0,7.0,644.0,650.0,548.0,2579.0,4277.0,2258.0,3337.0,3010.0,75.0,-0.2379766952765999,74,1,15.0,12,1
2896,1.0,1.0,1.0,2.0,13757.0,5562.0,18.0,514.0,548.0,1373.0,2212.0,4327.0,741.0,4146.0,3341.0,89.0,0.0059357072841246,33,1,14.0,17,0
43071,1.0,1.0,1.0,2.0,10104.0,8684.0,16.0,414.0,779.0,1548.0,2160.0,3955.0,1939.0,3548.0,3338.0,124.0,0.0650908108121471,26,0,4.0,12,0
30860,1.0,1.0,0.0,1.0,13725.0,6975.0,11.0,576.0,852.0,183.0,2487.0,4571.0,2348.0,4124.0,3007.0,112.0,0.0233238727892271,29,0,7.0,12,1
44602,1.0,1.0,1.0,1.0,10272.0,9663.0,15.0,332.0,327.0,1246.0,2183.0,4379.0,1376.0,3751.0,3427.0,108.0,0.0754563819470971,37,0,15.0,12,0
46958,1.0,1.0,1.0,1.0,12841.0,9771.0,14.0,503.0,780.0,688.0,1666.0,3440.0,2111.0,4366.0,2835.0,108.0,0.1187067467861092,61,0,11.0,12,1
14330,1.0,1.0,0.0,1.0,7369.0,6591.0,17.0,707.0,623.0,981.0,2161.0,,1867.0,3435.0,3522.0,157.0,0.1951852104859245,82,1,20.0,20,0
14994,1.0,1.0,1.0,1.0,16322.0,8755.0,8.0,404.0,833.0,1801.0,1609.0,4048.0,2796.0,4349.0,2380.0,8.0,0.091269022732914,64,1,14.0,20,0
36598,1.0,1.0,0.0,2.0,19413.0,10836.0,,628.0,592.0,1122.0,2559.0,3774.0,1910.0,3510.0,2644.0,107.0,0.1521205132386978,49,0,11.0,12,1
20601,1.0,1.0,0.0,2.0,14058.0,4411.0,17.0,522.0,774.0,775.0,2484.0,3826.0,2298.0,4374.0,3356.0,71.0,-0.1751479345499312,74,1,21.0,12,0
42018,1.0,1.0,0.0,1.0,14200.0,7289.0,17.0,537.0,822.0,595.0,1834.0,3924.0,2359.0,3911.0,3324.0,45.0,-0.1468089842506711,39,0,17.0,12,1
9596,1.0,1.0,1.0,2.0,19746.0,13875.0,11.0,645.0,464.0,1070.0,1290.0,4793.0,1601.0,3977.0,3322.0,14.0,0.0093565401359129,84,1,16.0,20,1
37406,,1.0,0.0,1.0,6028.0,6895.0,10.0,314.0,658.0,888.0,2040.0,3991.0,2547.0,3459.0,2943.0,162.0,-0.0506570731259399,82,0,10.0,12,0
42988,1.0,1.0,0.0,1.0,11359.0,16472.0,8.0,559.0,612.0,1175.0,2516.0,3963.0,2003.0,4865.0,2986.0,74.0,0.1249431660264609,81,0,13.0,12,0
30514,1.0,1.0,1.0,1.0,14354.0,6310.0,13.0,398.0,174.0,76.0,2150.0,4386.0,1720.0,4144.0,3167.0,165.0,0.2379676967929821,57,0,12.0,12,1
25574,1.0,1.0,1.0,1.0,13290.0,5649.0,11.0,575.0,399.0,330.0,1658.0,4085.0,1788.0,3861.0,3555.0,106.0,0.1189058518159187,84,0,17.0,12,0
28829,1.0,1.0,1.0,3.0,4005.0,10376.0,8.0,387.0,407.0,900.0,1782.0,4614.0,2960.0,3655.0,2610.0,27.0,0.1731220070537605,75,0,21.0,12,0
43152,1.0,1.0,0.0,1.0,18883.0,16910.0,17.0,560.0,594.0,1243.0,1888.0,4994.0,2056.0,4542.0,3390.0,16.0,-0.0301396396632368,43,0,14.0,12,1
28038,1.0,1.0,0.0,1.0,16608.0,9287.0,20.0,355.0,764.0,732.0,2036.0,3543.0,1531.0,3909.0,3388.0,113.0,0.053098127884204,62,0,11.0,12,1
14811,1.0,1.0,1.0,1.0,16630.0,2332.0,7.0,588.0,709.0,1658.0,1893.0,4458.0,1907.0,4329.0,3352.0,100.0,0.0289969890979881,41,1,19.0,17,1
38238,1.0,1.0,0.0,2.0,16362.0,5844.0,13.0,485.0,490.0,703.0,1505.0,4041.0,2193.0,4006.0,3000.0,43.0,-0.0970146014505329,78,0,13.0,12,0
27296,1.0,1.0,1.0,1.0,10202.0,4413.0,15.0,488.0,344.0,1063.0,2402.0,3954.0,2550.0,4067.0,3040.0,63.0,0.0673286286770345,75,0,16.0,12,0
25327,1.0,1.0,0.0,1.0,10014.0,10701.0,10.0,632.0,694.0,1688.0,1957.0,4162.0,2188.0,3882.0,2940.0,143.0,0.0038241224661321,56,0,16.0,12,0
7538,1.0,1.0,0.0,1.0,7274.0,3968.0,12.0,537.0,536.0,425.0,2547.0,3764.0,2317.0,4252.0,3005.0,155.0,0.195473707781324,46,1,8.0,20,1
27154,1.0,1.0,0.0,1.0,20962.0,10852.0,12.0,458.0,603.0,596.0,1519.0,4193.0,2359.0,4321.0,3057.0,65.0,0.2157860967008881,31,0,11.0,12,0
10673,1.0,1.0,0.0,2.0,18305.0,8458.0,17.0,442.0,760.0,166.0,1591.0,3734.0,2343.0,4140.0,2493.0,59.0,-0.0092939736743447,44,1,17.0,15,0
17109,1.0,1.0,0.0,2.0,8259.0,5895.0,17.0,646.0,299.0,1380.0,2603.0,4325.0,2107.0,4095.0,3596.0,7.0,0.0462208293321377,81,1,18.0,17,1
31747,1.0,1.0,0.0,,17084.0,10254.0,6.0,370.0,566.0,669.0,2554.0,3767.0,2247.0,3976.0,2838.0,128.0,0.1272934513439836,69,0,11.0,12,1
20847,1.0,1.0,0.0,2.0,9256.0,5259.0,16.0,602.0,911.0,874.0,1724.0,4501.0,2594.0,4219.0,2586.0,42.0,0.1039251792576235,77,1,12.0,12,0
29254,1.0,1.0,0.0,1.0,16631.0,15685.0,13.0,359.0,297.0,1643.0,2329.0,4195.0,1611.0,4761.0,3230.0,82.0,-0.0535824197168488,65,0,15.0,12,1
1524,1.0,1.0,0.0,1.0,15250.0,7269.0,19.0,640.0,873.0,1061.0,1945.0,3440.0,1762.0,4424.0,3053.0,109.0,0.105974648997293,69,1,11.0,17,0
16215,1.0,1.0,1.0,1.0,16456.0,16704.0,17.0,547.0,426.0,1739.0,1442.0,3942.0,1899.0,3867.0,2409.0,101.0,-0.0393027966433703,40,1,11.0,20,1
22789,1.0,1.0,1.0,1.0,9128.0,13588.0,19.0,523.0,461.0,1943.0,2149.0,4319.0,1938.0,4441.0,2844.0,161.0,0.1364945420571057,69,1,20.0,12,1
35245,1.0,1.0,1.0,2.0,19479.0,4797.0,20.0,503.0,231.0,780.0,2498.0,4580.0,2156.0,4379.0,2777.0,101.0,0.1371338858657048,45,0,18.0,12,0
41223,1.0,1.0,1.0,1.0,14051.0,5263.0,12.0,580.0,531.0,487.0,1444.0,3739.0,1618.0,3893.0,2980.0,148.0,0.1372082169761072,45,0,18.0,12,1
21614,1.0,1.0,0.0,1.0,9966.0,5294.0,14.0,427.0,706.0,885.0,1385.0,4572.0,2473.0,4207.0,2768.0,122.0,-0.0540908311160108,43,1,17.0,12,1
44999,1.0,1.0,1.0,1.0,19041.0,15589.0,15.0,621.0,393.0,439.0,1684.0,4262.0,1740.0,4184.0,3096.0,150.0,0.0368554262360965,82,0,17.0,12,0
48087,1.0,1.0,0.0,3.0,11939.0,4928.0,17.0,585.0,692.0,468.0,2005.0,4243.0,2747.0,3908.0,2799.0,144.0,0.108848101751151,45,0,17.0,12,1
7030,1.0,1.0,0.0,1.0,14287.0,10611.0,7.0,510.0,119.0,845.0,1569.0,3909.0,2165.0,4378.0,2561.0,143.0,0.1839618828112822,64,1,10.0,15,0
29612,1.0,1.0,1.0,2.0,11661.0,10422.0,10.0,495.0,287.0,1496.0,1763.0,4172.0,1729.0,4442.0,2852.0,165.0,-0.0689993647544087,68,0,14.0,12,1
37234,1.0,1.0,0.0,1.0,8876.0,9301.0,12.0,613.0,278.0,216.0,2549.0,3853.0,2495.0,4036.0,2993.0,168.0,0.1691005582976464,49,0,12.0,12,1
32567,1.0,1.0,1.0,1.0,12251.0,7011.0,14.0,375.0,629.0,1099.0,1171.0,4490.0,1968.0,4221.0,2992.0,153.0,0.0113037914588411,83,0,14.0,12,1
18248,1.0,1.0,0.0,1.0,14038.0,7566.0,11.0,366.0,395.0,410.0,1986.0,3702.0,1879.0,3625.0,3290.0,120.0,0.1962401406619285,73,1,16.0,15,1
7040,1.0,1.0,0.0,1.0,17578.0,14041.0,15.0,632.0,688.0,1590.0,2381.0,4126.0,1729.0,3631.0,2181.0,71.0,0.0494714120441098,66,1,15.0,20,1
31361,1.0,1.0,0.0,1.0,14321.0,16326.0,7.0,531.0,788.0,999.0,1643.0,3523.0,1986.0,4208.0,2892.0,218.0,-0.063315914739023,60,0,18.0,12,0
1942,1.0,1.0,1.0,2.0,9905.0,4348.0,17.0,534.0,466.0,1142.0,2331.0,4216.0,1720.0,3501.0,2733.0,82.0,0.0408232640614907,75,1,13.0,17,0
40560,1.0,1.0,1.0,2.0,11860.0,3234.0,11.0,449.0,677.0,41.0,2101.0,4075.0,1811.0,4029.0,3035.0,143.0,0.0830142242883772,27,0,4.0,12,1
32422,1.0,1.0,0.0,1.0,19763.0,12949.0,17.0,507.0,339.0,831.0,1595.0,3808.0,2278.0,3205.0,3937.0,145.0,-0.0010365286331,40,0,12.0,12,1
31607,1.0,1.0,0.0,1.0,14112.0,9549.0,17.0,579.0,728.0,890.0,2079.0,3060.0,1980.0,3531.0,2750.0,98.0,0.1179675335432192,64,0,14.0,12,1
44244,1.0,1.0,1.0,1.0,14553.0,9686.0,22.0,474.0,167.0,870.0,1540.0,4101.0,1728.0,4060.0,2983.0,49.0,0.0666199391104593,66,0,14.0,12,1
19362,1.0,1.0,0.0,1.0,10995.0,7624.0,,657.0,618.0,688.0,1276.0,4320.0,2217.0,3613.0,3043.0,136.0,0.0720828688158473,32,1,14.0,15,1
21749,1.0,1.0,1.0,1.0,13835.0,7234.0,15.0,297.0,489.0,1656.0,2248.0,3430.0,1241.0,4521.0,2660.0,78.0,-0.0434932299121022,50,1,12.0,12,0
22463,1.0,1.0,0.0,2.0,9834.0,12255.0,,549.0,802.0,1000.0,1243.0,4520.0,1777.0,4992.0,3115.0,81.0,-0.0882840836152166,55,1,13.0,12,1
9230,1.0,1.0,0.0,1.0,4723.0,5049.0,14.0,392.0,685.0,1327.0,1877.0,4481.0,2231.0,4303.0,3100.0,121.0,0.1362433138139322,59,1,17.0,20,0
34125,1.0,1.0,1.0,1.0,16725.0,5456.0,19.0,530.0,788.0,1081.0,1972.0,3623.0,2427.0,3660.0,3250.0,124.0,0.0529441809434771,47,0,13.0,12,0
17737,1.0,,1.0,,20614.0,6847.0,18.0,515.0,493.0,1358.0,2705.0,3948.0,2624.0,4997.0,2901.0,51.0,0.0106875181663991,68,1,21.0,17,0
